Ticket_ID,Customer_Name,Customer_Age,Customer_Gender,Product_Purchased,Date,Ticket_Type,Ticket_Subject,Ticket_Status,Priority,Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Category,Resolution_Duration,Priority_Score,Cluster_Name,Cluster_ID,Country,Latitude,Longitude,SLA_Breach,Efficiency_Score
6680,Timothy Wright,68,Other,Apple AirPods,2020-08-01,Product inquiry,Network problem,Closed,High,Chat,2023-06-01 07:09:56,2023-06-01 16:39:56,2.0,Other,16.66555555555556,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.18001200080005328
6683,Brittany Ortega,43,Other,Nikon D,2020-01-12,Billing inquiry,Account access,Closed,High,Social media,2023-06-01 22:31:01,2023-06-01 21:37:01,1.0,Authentication,21.61694444444445,3,High Priority Issues,2,USA,37.0902,-95.7129,True,0.13878002081700308
6686,Samuel Williams,19,Male,Roomba Robot Vacuum,2020-06-30,Product inquiry,Hardware issue,Closed,Critical,Email,2023-06-01 18:42:07,2023-06-01 06:04:07,5.0,Technical Issue,6.068611111111111,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.6591293999176088
6687,Mary Lyons,54,Female,GoPro Action Camera,2021-10-22,Cancellation request,Payment issue,Closed,Medium,Chat,2023-06-01 19:18:07,2023-06-01 00:50:07,2.0,Billing,0.8352777777777778,2,Standard Service,3,Canada,56.1304,-106.3468,False,2.394413036248753
6689,Michael Lewis,59,Other,Microsoft Office,2021-06-28,Cancellation request,Product recommendation,Closed,Low,Chat,2023-06-01 20:34:11,2023-06-01 06:09:11,5.0,Other,6.153055555555556,1,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.16252087941853638
6690,Charles Lopez,29,Other,Garmin Forerunner,2020-12-15,Product inquiry,Product setup,Closed,Low,Chat,2023-06-01 19:46:13,2023-06-01 04:59:13,1.0,Other,4.986944444444444,1,Standard Service,3,Germany,51.1657,10.4515,False,0.20052358937224976
6691,Danielle Barker,38,Other,Nintendo Switch Pro Controller,2021-10-24,Product inquiry,Hardware issue,Closed,High,Phone,2023-06-01 04:19:14,2023-06-01 12:47:14,3.0,Technical Issue,12.78722222222222,3,High Priority Issues,2,India,20.5937,78.9629,False,0.23460920189425213
6696,David Mcintyre,43,Male,GoPro Hero,2020-10-11,Technical issue,Battery life,Closed,High,Chat,2023-06-01 23:51:21,2023-06-01 03:58:21,2.0,Other,3.9725,3,High Priority Issues,2,India,20.5937,78.9629,False,0.7551919446192573
6700,Patricia Thompson,45,Female,Google Pixel,2021-11-12,Cancellation request,Hardware issue,Closed,Critical,Email,2023-06-01 22:35:26,2023-06-01 07:36:26,2.0,Technical Issue,7.607222222222222,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.5258161104213832
6702,Tony Watkins,67,Female,Nintendo Switch,2020-01-09,Cancellation request,Network problem,Closed,Low,Social media,2023-06-01 21:36:28,2023-06-01 09:51:28,5.0,Other,9.857777777777779,1,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.10144274120829576
6706,Randall Lester,64,Other,HP Pavilion,2021-06-02,Cancellation request,Account access,Closed,Low,Chat,2023-06-01 19:26:35,2023-06-01 22:45:35,2.0,Authentication,22.75972222222222,1,Standard Service,3,Canada,56.1304,-106.3468,True,0.04393726734606701
6708,William King,49,Female,LG OLED,2021-10-24,Refund request,Hardware issue,Closed,High,Email,2023-06-01 13:04:38,2023-06-01 01:13:38,2.0,Technical Issue,1.227222222222222,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,2.4445450430058853
6709,Amy Neal,54,Other,HP Pavilion,2021-11-15,Billing inquiry,Payment issue,Closed,Medium,Email,2023-06-01 02:26:40,2023-06-01 21:20:40,1.0,Billing,21.34444444444444,2,Standard Service,3,India,20.5937,78.9629,True,0.09370119729307654
6711,Heather Perry,60,Other,Samsung Soundbar,2020-01-27,Technical issue,Network problem,Closed,Medium,Email,2023-06-01 21:44:44,2023-06-01 15:56:44,3.0,Other,15.94555555555556,2,Standard Service,3,India,20.5937,78.9629,False,0.1254267995261654
6712,Jessica Williams,34,Other,LG Smart TV,2020-12-04,Cancellation request,Peripheral compatibility,Closed,Medium,Email,2023-06-01 10:23:44,2023-06-01 16:20:44,5.0,Other,16.34555555555556,2,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.12235741961797292
6714,Erin Espinoza,26,Female,Autodesk AutoCAD,2021-04-30,Product inquiry,Data loss,Closed,Critical,Phone,2023-06-01 11:47:48,2023-06-01 01:07:48,4.0,Other,1.13,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,3.5398230088495577
6716,Steven Simon,59,Female,Apple AirPods,2021-10-07,Billing inquiry,Software bug,Closed,High,Email,2023-06-01 08:43:50,2023-06-02 00:16:50,2.0,Technical Issue,0.2805555555555556,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,10.69306930693069
6723,Ronald Perry,65,Female,Sony 4K HDR TV,2021-06-29,Billing inquiry,Hardware issue,Closed,Medium,Phone,2023-06-01 19:44:01,2023-06-01 19:22:01,2.0,Technical Issue,19.36694444444445,2,Standard Service,3,Canada,56.1304,-106.3468,True,0.1032687425596305
6727,Kathleen Mckenzie,33,Other,Nest Thermostat,2020-01-10,Cancellation request,Account access,Closed,Medium,Chat,2023-06-01 05:28:07,2023-06-01 17:33:07,1.0,Authentication,17.55194444444444,2,Standard Service,3,Germany,51.1657,10.4515,False,0.1139474891987276
6729,Aaron Petty,38,Other,Adobe Photoshop,2020-04-28,Cancellation request,Data loss,Closed,Critical,Social media,2023-06-01 19:31:09,2023-06-01 08:24:09,2.0,Other,8.4025,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.47604879500148767
6732,Lisa Morris,44,Female,Garmin Forerunner,2021-03-16,Billing inquiry,Refund request,Closed,Low,Chat,2023-06-01 18:38:14,2023-06-01 07:24:14,4.0,Billing,7.403888888888889,1,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.1350641554738501
6737,Angel Jackson,20,Male,Lenovo ThinkPad,2021-09-11,Billing inquiry,Software bug,Closed,Low,Email,2023-06-01 18:40:21,2023-06-01 19:31:21,1.0,Technical Issue,19.5225,1,Standard Service,3,USA,37.0902,-95.7129,True,0.05122294788065053
6738,Megan Erickson,33,Other,Apple AirPods,2021-09-25,Refund request,Battery life,Closed,High,Social media,2023-06-02 00:15:22,2023-06-01 03:07:22,2.0,Other,3.122777777777778,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.9606831524639744
6739,Christopher Ellis,69,Male,Lenovo ThinkPad,2021-05-16,Technical issue,Software bug,Closed,Medium,Email,2023-06-01 15:11:24,2023-06-01 00:38:24,5.0,Technical Issue,0.64,2,Fast & Satisfied,1,USA,37.0902,-95.7129,False,3.125
6740,Abigail Harrison,19,Female,Google Pixel,2021-01-26,Technical issue,Peripheral compatibility,Closed,Low,Social media,2023-06-01 13:47:25,2023-06-01 05:58:25,1.0,Other,5.973611111111111,1,Standard Service,3,UK,55.3781,-3.436,False,0.16740292955126715
6741,Joseph Wagner,65,Other,Autodesk AutoCAD,2021-10-07,Cancellation request,Delivery problem,Closed,High,Phone,2023-06-01 13:57:26,2023-06-01 16:55:26,2.0,Order & Delivery,16.92388888888889,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.17726422217115845
6746,Lisa Mann,32,Male,iPhone,2020-06-11,Technical issue,Network problem,Closed,Medium,Chat,2023-06-01 13:45:33,2023-06-01 08:52:33,3.0,Other,8.875833333333333,2,Standard Service,3,India,20.5937,78.9629,False,0.22533095483992116
6750,Loretta Chang,64,Other,LG Washing Machine,2021-01-22,Technical issue,Display issue,Closed,Medium,Email,2023-06-01 06:01:37,2023-06-01 00:35:37,4.0,Technical Issue,0.5936111111111111,2,Fast & Satisfied,1,Germany,51.1657,10.4515,False,3.369209171736079
6754,Elizabeth Wells,42,Male,Google Pixel,2021-01-08,Refund request,Account access,Closed,Critical,Email,2023-06-01 00:57:40,2023-06-01 04:39:40,1.0,Authentication,4.661111111111111,4,High Priority Issues,2,India,20.5937,78.9629,False,0.8581644815256256
6760,Richard Wyatt,44,Female,Nintendo Switch,2021-04-01,Cancellation request,Display issue,Closed,High,Chat,2023-06-01 20:47:51,2023-06-01 01:39:51,5.0,Technical Issue,1.664166666666667,3,Fast & Satisfied,1,USA,37.0902,-95.7129,False,1.8027040560841259
6764,Christopher Juarez,36,Other,PlayStation,2021-08-22,Technical issue,Refund request,Closed,Critical,Phone,2023-06-01 17:35:58,2023-06-01 06:41:58,3.0,Billing,6.699444444444445,4,High Priority Issues,2,USA,37.0902,-95.7129,False,0.5970644332034164
6766,Michelle Morgan,27,Female,Asus ROG,2021-08-22,Technical issue,Battery life,Closed,High,Email,2023-06-01 03:35:01,2023-06-01 18:46:01,3.0,Other,18.76694444444444,3,High Priority Issues,2,Canada,56.1304,-106.3468,True,0.15985553795828958
6769,Kelly Hernandez,60,Other,Lenovo ThinkPad,2021-08-15,Product inquiry,Account access,Closed,High,Phone,2023-06-01 16:21:06,2023-06-01 02:26:06,4.0,Authentication,2.435,3,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,1.2320328542094456
6774,Crystal Vasquez,33,Male,LG Washing Machine,2020-03-14,Billing inquiry,Cancellation request,Closed,Medium,Social media,2023-06-01 02:27:14,2023-06-01 21:39:14,2.0,Feature Request,21.65388888888889,2,Standard Service,3,USA,37.0902,-95.7129,True,0.09236216230084408
6775,Patricia Wu,56,Male,LG Washing Machine,2021-05-09,Billing inquiry,Battery life,Closed,Medium,Chat,2023-06-01 13:06:16,2023-06-01 04:51:16,5.0,Other,4.854444444444445,2,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.41199359121080337
6778,Lance Hayes,23,Female,Fitbit Charge,2020-08-18,Refund request,Hardware issue,Closed,Low,Email,2023-06-01 20:09:21,2023-06-01 01:28:21,2.0,Technical Issue,1.4725,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.6791171477079797
6780,Paul Merritt,43,Male,Nikon D,2021-09-28,Product inquiry,Network problem,Closed,Medium,Social media,2023-06-01 19:02:24,2023-06-01 02:08:24,4.0,Other,2.14,2,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.9345794392523364
6784,Jeffery Nelson,45,Female,HP Pavilion,2021-03-29,Billing inquiry,Software bug,Closed,Low,Email,2023-06-01 05:29:28,2023-06-01 06:30:28,4.0,Technical Issue,6.507777777777778,1,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.15366228444596208
6785,Lawrence Kramer,46,Female,Sony 4K HDR TV,2021-12-07,Billing inquiry,Software bug,Closed,High,Phone,2023-06-01 14:47:30,2023-06-01 05:09:30,3.0,Technical Issue,5.158333333333333,3,High Priority Issues,2,India,20.5937,78.9629,False,0.5815831987075929
6786,Brian Bell,60,Male,HP Pavilion,2020-02-08,Product inquiry,Product compatibility,Closed,Medium,Phone,2023-06-01 01:22:32,2023-06-01 20:54:32,5.0,Other,20.90888888888889,2,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.09565309809756616
6791,Ryan Sanders,52,Male,Microsoft Office,2021-06-08,Cancellation request,Account access,Closed,High,Phone,2023-06-01 20:24:39,2023-06-01 20:08:39,1.0,Authentication,20.14416666666667,3,High Priority Issues,2,Germany,51.1657,10.4515,True,0.14892648823067056
6794,Lisa Hill,42,Female,Autodesk AutoCAD,2021-10-19,Refund request,Cancellation request,Closed,Critical,Email,2023-06-01 10:20:42,2023-06-01 15:41:42,2.0,Feature Request,15.695,4,High Priority Issues,2,India,20.5937,78.9629,False,0.2548582351067219
6813,Hannah Guerrero,34,Female,Nest Thermostat,2020-07-27,Technical issue,Peripheral compatibility,Closed,Critical,Social media,2023-06-01 09:41:09,2023-06-01 20:30:09,3.0,Other,20.5025,4,High Priority Issues,2,UK,55.3781,-3.436,True,0.19509815876112668
6815,William Moore,65,Female,Samsung Galaxy,2020-06-25,Billing inquiry,Software bug,Closed,High,Phone,2023-06-01 19:12:11,2023-06-01 06:29:11,2.0,Technical Issue,6.486388888888889,3,High Priority Issues,2,Germany,51.1657,10.4515,False,0.46250695901674443
6816,Robert Butler,35,Male,Fitbit Charge,2020-12-13,Technical issue,Product compatibility,Closed,High,Social media,2023-06-01 07:15:13,2023-06-01 08:46:13,1.0,Other,8.770277777777778,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.342064422132835
6817,Marcus Kerr,70,Other,PlayStation,2021-08-13,Billing inquiry,Delivery problem,Closed,Low,Social media,2023-06-01 04:08:15,2023-06-01 16:27:15,3.0,Order & Delivery,16.45416666666667,1,Standard Service,3,USA,37.0902,-95.7129,False,0.06077487971638389
6821,Sandra Maldonado,32,Male,Adobe Photoshop,2020-06-25,Refund request,Battery life,Closed,Medium,Email,2023-06-01 15:21:20,2023-06-01 09:32:20,4.0,Other,9.53888888888889,2,Fast & Satisfied,1,India,20.5937,78.9629,False,0.209668025626092
6823,John Lara,70,Other,Autodesk AutoCAD,2020-06-28,Technical issue,Peripheral compatibility,Closed,Medium,Chat,2023-06-01 02:14:22,2023-06-01 05:49:22,3.0,Other,5.822777777777778,2,Standard Service,3,USA,37.0902,-95.7129,False,0.3434786756988837
6824,Thomas Smith,31,Other,Fitbit Versa Smartwatch,2020-10-17,Refund request,Product setup,Closed,High,Social media,2023-06-01 15:35:23,2023-06-01 23:21:23,1.0,Other,23.35638888888889,3,High Priority Issues,2,Canada,56.1304,-106.3468,True,0.12844451315961608
6829,Christopher Ross Jr.,42,Other,Roomba Robot Vacuum,2021-03-07,Cancellation request,Data loss,Closed,High,Social media,2023-06-01 11:44:31,2023-06-01 09:48:31,1.0,Other,9.80861111111111,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.30585369998017614
6830,Heather Cox,36,Female,MacBook Pro,2020-12-24,Product inquiry,Refund request,Closed,Low,Social media,2023-06-01 16:36:32,2023-06-01 07:31:32,1.0,Billing,7.525555555555556,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.13288055514543037
6833,Ryan Cruz,35,Male,Philips Hue Lights,2020-03-11,Technical issue,Display issue,Closed,High,Phone,2023-06-01 21:25:35,2023-06-01 21:29:35,5.0,Technical Issue,21.49305555555556,3,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.13957996768982225
6835,Sandra Olson,48,Female,Sony Xperia,2021-09-15,Technical issue,Hardware issue,Closed,Critical,Phone,2023-06-01 18:10:39,2023-06-01 01:42:39,4.0,Technical Issue,1.710833333333333,4,Fast & Satisfied,1,India,20.5937,78.9629,False,2.3380418899171946
6838,Heather Jackson,35,Male,PlayStation,2020-02-11,Refund request,Hardware issue,Closed,Low,Social media,2023-06-01 11:53:42,2023-06-01 17:42:42,1.0,Technical Issue,17.71166666666667,1,Standard Service,3,USA,37.0902,-95.7129,False,0.056459960478027656
6840,Jared Smith,52,Other,Canon DSLR Camera,2021-08-13,Technical issue,Product compatibility,Closed,High,Phone,2023-06-01 02:17:44,2023-06-01 00:37:44,1.0,Other,0.6288888888888889,3,High Priority Issues,2,India,20.5937,78.9629,False,4.770318021201413
6846,Jennifer Greer,23,Female,Sony 4K HDR TV,2021-01-22,Cancellation request,Network problem,Closed,High,Phone,2023-06-01 22:01:51,2023-06-01 07:55:51,1.0,Other,7.930833333333333,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.37827046338131765
6848,James Weaver,43,Female,Microsoft Office,2020-01-31,Refund request,Hardware issue,Closed,High,Email,2023-06-01 13:54:53,2023-06-01 23:42:53,4.0,Technical Issue,23.71472222222222,3,Fast & Satisfied,1,Germany,51.1657,10.4515,True,0.12650369554777272
6853,Samuel Johns,25,Female,Fitbit Charge,2020-03-04,Product inquiry,Display issue,Closed,Critical,Social media,2023-06-01 12:49:59,2023-06-01 03:44:59,1.0,Technical Issue,3.749722222222222,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,1.0667456848655457
6857,Stephen Green,65,Other,Nest Thermostat,2020-09-26,Billing inquiry,Hardware issue,Closed,Medium,Phone,2023-06-01 20:03:05,2023-06-01 16:02:05,5.0,Technical Issue,16.03472222222222,2,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.12472932005197056
6868,Victoria Duran,55,Other,LG Washing Machine,2021-05-12,Product inquiry,Product setup,Closed,High,Email,2023-06-01 10:00:21,2023-06-01 02:34:21,1.0,Other,2.5725,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,1.1661807580174928
6869,Jeffrey Johnson,31,Other,Sony PlayStation,2020-02-26,Technical issue,Account access,Closed,Medium,Chat,2023-06-01 19:18:23,2023-06-01 23:36:23,3.0,Authentication,23.60638888888889,2,Standard Service,3,Germany,51.1657,10.4515,True,0.08472282691832483
6882,David Montgomery,20,Other,Amazon Echo,2020-07-13,Cancellation request,Data loss,Closed,Critical,Email,2023-06-01 03:36:41,2023-06-01 03:46:41,2.0,Other,3.778055555555556,4,High Priority Issues,2,India,20.5937,78.9629,False,1.0587456804646715
6884,Phillip Rose,51,Other,Sony PlayStation,2021-10-13,Technical issue,Product setup,Closed,Low,Social media,2023-06-01 00:47:45,2023-06-01 10:25:45,1.0,Other,10.42916666666667,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.0958849380743108
6887,Rhonda Fox,30,Female,Roomba Robot Vacuum,2020-06-04,Refund request,Network problem,Closed,Medium,Phone,2023-06-01 01:02:50,2023-06-01 12:10:50,1.0,Other,12.18055555555556,2,Standard Service,3,India,20.5937,78.9629,False,0.16419612314709228
6890,Jeffrey Rivera,53,Female,Lenovo ThinkPad,2020-08-07,Refund request,Network problem,Closed,High,Email,2023-06-01 21:42:53,2023-06-01 07:57:53,2.0,Other,7.964722222222222,3,High Priority Issues,2,India,20.5937,78.9629,False,0.37666097025075856
6891,Patrick Baker,34,Male,Bose QuietComfort,2021-03-29,Product inquiry,Battery life,Closed,Low,Social media,2023-06-01 11:12:54,2023-06-01 20:54:54,3.0,Other,20.915,1,Standard Service,3,Germany,51.1657,10.4515,True,0.04781257470714798
6892,Susan Washington,26,Female,PlayStation,2020-09-09,Billing inquiry,Refund request,Closed,Medium,Social media,2023-06-01 15:51:56,2023-06-01 19:17:56,2.0,Billing,19.29888888888889,2,Standard Service,3,USA,37.0902,-95.7129,True,0.10363290920605676
6894,Wayne Mann,67,Male,Nest Thermostat,2021-02-18,Refund request,Product setup,Closed,Low,Phone,2023-06-01 18:54:00,2023-06-01 17:52:00,3.0,Other,17.86666666666667,1,Standard Service,3,UK,55.3781,-3.436,True,0.05597014925373133
6897,Jeffrey Hodge,60,Other,Autodesk AutoCAD,2020-05-30,Refund request,Hardware issue,Closed,Low,Phone,2023-06-01 22:04:02,2023-06-01 16:30:02,2.0,Technical Issue,16.50055555555555,1,Standard Service,3,UK,55.3781,-3.436,False,0.06060402006666444
6900,Dale Luna,19,Female,GoPro Action Camera,2021-10-27,Product inquiry,Network problem,Closed,Medium,Phone,2023-06-01 13:38:07,2023-06-01 11:03:07,1.0,Other,11.05194444444444,2,Standard Service,3,USA,37.0902,-95.7129,False,0.1809636313368689
6901,Kevin Powers,54,Other,HP Pavilion,2021-10-07,Cancellation request,Product setup,Closed,Low,Social media,2023-06-01 12:54:09,2023-06-01 07:33:09,4.0,Other,7.5525,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.13240648791790796
6902,Amber Long,52,Female,Fitbit Versa Smartwatch,2020-12-15,Billing inquiry,Cancellation request,Closed,Critical,Email,2023-06-01 01:19:10,2023-06-01 11:04:10,1.0,Feature Request,11.06944444444444,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.36135508155583457
6907,Shannon Hayes,63,Other,Lenovo ThinkPad,2021-11-28,Billing inquiry,Peripheral compatibility,Closed,Critical,Phone,2023-06-01 04:57:16,2023-06-01 03:34:16,1.0,Other,3.571111111111111,4,High Priority Issues,2,UK,55.3781,-3.436,False,1.120099564405725
6910,Susan Morrison,20,Female,Bose SoundLink Speaker,2020-05-29,Refund request,Refund request,Closed,Medium,Email,2023-06-01 01:34:21,2023-06-01 01:58:21,2.0,Billing,1.9725,2,Standard Service,3,Germany,51.1657,10.4515,False,1.0139416983523448
6911,Shawn Phillips,56,Other,GoPro Hero,2021-08-29,Product inquiry,Hardware issue,Closed,Critical,Chat,2023-06-01 09:19:23,2023-06-01 12:22:23,5.0,Technical Issue,12.37305555555556,4,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.3232831196821048
6914,Christina Conner,46,Other,Dyson Vacuum Cleaner,2021-09-12,Billing inquiry,Installation support,Closed,Medium,Phone,2023-06-01 17:13:28,2023-06-01 00:34:28,4.0,Other,0.5744444444444444,2,Fast & Satisfied,1,India,20.5937,78.9629,False,3.481624758220503
6922,Jason Wallace,62,Female,Google Pixel,2021-02-25,Billing inquiry,Display issue,Closed,Critical,Email,2023-06-01 19:30:37,2023-06-01 19:00:37,3.0,Technical Issue,19.01027777777778,4,High Priority Issues,2,India,20.5937,78.9629,True,0.2104124961643555
6933,Andrew Yu,41,Other,Microsoft Office,2020-03-15,Billing inquiry,Hardware issue,Closed,Low,Email,2023-06-01 10:29:50,2023-06-01 13:40:50,3.0,Technical Issue,13.68055555555556,1,Standard Service,3,India,20.5937,78.9629,False,0.07309644670050759
6936,Jessica Pham,66,Male,Asus ROG,2021-01-13,Billing inquiry,Software bug,Closed,Medium,Phone,2023-06-01 02:21:54,2023-06-01 06:01:54,2.0,Technical Issue,6.031666666666666,2,Standard Service,3,India,20.5937,78.9629,False,0.33158331030671456
6937,Dylan Lutz,51,Male,Nintendo Switch Pro Controller,2021-08-11,Billing inquiry,Cancellation request,Closed,Medium,Email,2023-06-01 20:45:56,2023-06-01 21:08:56,4.0,Feature Request,21.14888888888889,2,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.0945676158453294
