Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First_Response_Minutes,First_Response_Date,Average_First_Response_Minutes,Priority_Avg_Response,Location,Latitude,Longitude
7710,Jordan Collins,59,Other,Sony Xperia,2020-08-02,Billing inquiry,Network problem,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7711,Kevin Johnson,38,Male,Google Nest,2021-03-29,Refund request,Product setup,Closed,Critical,Email,5.0,58,2023-06-01,30,20,USA,37.0902,-95.7129
7712,Isaac Gallagher,46,Female,Samsung Soundbar,2021-05-02,Product inquiry,Display issue,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7716,Deborah Deleon,35,Female,HP Pavilion,2021-05-15,Refund request,Payment issue,Pending Customer Response,Critical,Phone,0.0,55,2023-06-01,30,20,India,20.5937,78.9629
7717,Courtney Larson,52,Female,PlayStation,2020-03-30,Product inquiry,Installation support,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7718,Matthew Chambers,61,Female,Sony 4K HDR TV,2020-01-07,Billing inquiry,Installation support,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7719,Scott Bowers,67,Other,Autodesk AutoCAD,2021-11-21,Technical issue,Network problem,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7720,Emily Little,33,Male,Nest Thermostat,2020-09-20,Billing inquiry,Battery life,Closed,Medium,Email,4.0,58,2023-06-01,30,20,USA,37.0902,-95.7129
7721,Samantha Cobb,40,Other,Microsoft Office,2020-12-06,Technical issue,Network problem,Pending Customer Response,Medium,Email,0.0,23,2023-06-01,30,20,USA,37.0902,-95.7129
7724,Sandra Castaneda,20,Other,Canon EOS,2021-07-15,Technical issue,Account access,Pending Customer Response,High,Email,0.0,28,2023-06-01,30,20,USA,37.0902,-95.7129
7726,Tiffany Chen,43,Female,Amazon Kindle,2021-04-01,Refund request,Installation support,Pending Customer Response,High,Email,0.0,39,2023-06-01,30,20,USA,37.0902,-95.7129
7728,Jasmine Diaz,57,Other,Canon DSLR Camera,2020-06-11,Refund request,Software bug,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
7729,Peter Chandler,69,Female,Nest Thermostat,2021-03-22,Technical issue,Display issue,Closed,Critical,Email,1.0,19,2023-06-01,30,20,USA,37.0902,-95.7129
7730,Lindsey Velez,55,Female,GoPro Action Camera,2021-08-17,Refund request,Delivery problem,Closed,Medium,Chat,5.0,16,2023-06-01,30,20,UK,55.3781,-3.436
7731,Christine Bean,33,Female,LG Smart TV,2020-12-16,Cancellation request,Peripheral compatibility,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7732,Juan Jones,36,Female,Fitbit Versa Smartwatch,2021-01-02,Refund request,Product recommendation,Pending Customer Response,Critical,Phone,0.0,30,2023-06-01,30,20,India,20.5937,78.9629
7735,Jeremy Sullivan,59,Other,GoPro Action Camera,2020-03-19,Cancellation request,Peripheral compatibility,Pending Customer Response,Critical,Chat,0.0,14,2023-06-01,30,20,UK,55.3781,-3.436
7736,David Reese,41,Other,Amazon Echo,2020-06-08,Technical issue,Refund request,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7738,Shannon Perkins,57,Male,Google Nest,2020-12-22,Refund request,Product recommendation,Closed,Medium,Phone,3.0,52,2023-06-01,30,20,India,20.5937,78.9629
7740,Christopher Morrison,61,Other,MacBook Pro,2021-11-13,Cancellation request,Peripheral compatibility,Pending Customer Response,High,Email,0.0,46,2023-06-01,30,20,USA,37.0902,-95.7129
7741,Mark Grant,39,Other,Dell XPS,2021-11-21,Refund request,Account access,Pending Customer Response,Low,Chat,0.0,37,2023-06-01,30,20,UK,55.3781,-3.436
7742,Tammy Baker,44,Female,Lenovo ThinkPad,2021-02-25,Product inquiry,Hardware issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7743,Danny Graves,20,Male,Autodesk AutoCAD,2021-04-18,Billing inquiry,Battery life,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7744,Cesar Warren,35,Male,Nest Thermostat,2021-01-22,Billing inquiry,Peripheral compatibility,Pending Customer Response,Critical,Email,0.0,33,2023-06-01,30,20,USA,37.0902,-95.7129
7745,Brian Blake,32,Male,Xbox,2020-03-30,Product inquiry,Software bug,Closed,Low,Email,3.0,13,2023-06-01,30,20,USA,37.0902,-95.7129
7746,Dr. Dana Brown,69,Female,LG OLED,2020-11-06,Product inquiry,Product recommendation,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7747,Brittany Chapman,39,Female,Bose SoundLink Speaker,2021-01-20,Billing inquiry,Product recommendation,Pending Customer Response,High,Phone,0.0,5,2023-06-01,30,20,India,20.5937,78.9629
7748,Miranda Nielsen,46,Other,PlayStation,2021-02-10,Refund request,Data loss,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7750,Kyle Wilson,46,Male,Philips Hue Lights,2020-09-17,Billing inquiry,Account access,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7751,Brenda Harvey,22,Male,MacBook Pro,2020-01-07,Technical issue,Product setup,Closed,Medium,Email,3.0,46,2023-06-01,30,20,USA,37.0902,-95.7129
7752,Steven Vega,28,Male,Sony PlayStation,2020-12-01,Product inquiry,Peripheral compatibility,Pending Customer Response,High,Phone,0.0,36,2023-06-01,30,20,India,20.5937,78.9629
7753,Katherine Allen,18,Male,HP Pavilion,2021-07-14,Technical issue,Data loss,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
7754,Timothy Robinson,61,Male,PlayStation,2020-12-18,Cancellation request,Refund request,Pending Customer Response,High,Chat,0.0,54,2023-06-01,30,20,UK,55.3781,-3.436
7756,Brianna Smith,69,Other,Canon DSLR Camera,2020-06-11,Cancellation request,Delivery problem,Pending Customer Response,Medium,Phone,0.0,11,2023-06-01,30,20,India,20.5937,78.9629
7757,Joshua Torres,44,Female,Google Pixel,2020-12-22,Billing inquiry,Network problem,Closed,Critical,Email,3.0,13,2023-06-02,30,20,USA,37.0902,-95.7129
7758,Adam Ellis,46,Female,Roomba Robot Vacuum,2021-10-13,Billing inquiry,Refund request,Pending Customer Response,Medium,Email,0.0,38,2023-06-01,30,20,USA,37.0902,-95.7129
7759,Megan Marks,28,Other,Lenovo ThinkPad,2020-01-17,Technical issue,Account access,Pending Customer Response,Low,Email,0.0,27,2023-06-01,30,20,USA,37.0902,-95.7129
7761,Vincent Santiago,45,Female,Microsoft Office,2020-12-23,Cancellation request,Display issue,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
7763,Roger Padilla,52,Female,Nikon D,2020-01-28,Technical issue,Battery life,Pending Customer Response,Critical,Email,0.0,27,2023-06-01,30,20,USA,37.0902,-95.7129
7764,Cynthia Jones,70,Male,GoPro Action Camera,2021-10-24,Refund request,Peripheral compatibility,Pending Customer Response,Critical,Phone,0.0,35,2023-06-01,30,20,India,20.5937,78.9629
7765,Rebecca Greene,53,Other,Amazon Kindle,2020-02-16,Product inquiry,Network problem,Closed,Medium,Email,3.0,50,2023-06-01,30,20,USA,37.0902,-95.7129
7766,Jacob Spencer,19,Other,MacBook Pro,2020-11-17,Technical issue,Battery life,Closed,Medium,Email,4.0,48,2023-06-01,30,20,USA,37.0902,-95.7129
7768,James Mitchell,53,Other,Autodesk AutoCAD,2020-06-17,Cancellation request,Product compatibility,Pending Customer Response,Critical,Phone,0.0,18,2023-06-01,30,20,India,20.5937,78.9629
7769,Gregory Weber,50,Other,Asus ROG,2021-07-21,Refund request,Payment issue,Closed,Medium,Phone,2.0,44,2023-06-01,30,20,India,20.5937,78.9629
7770,Kathleen Oliver,64,Female,Samsung Galaxy,2020-11-12,Billing inquiry,Account access,Pending Customer Response,Medium,Chat,0.0,29,2023-06-01,30,20,UK,55.3781,-3.436
7771,Patrick Brock,58,Male,iPhone,2021-10-28,Billing inquiry,Hardware issue,Pending Customer Response,Medium,Phone,0.0,26,2023-06-01,30,20,India,20.5937,78.9629
7772,Dawn Ramos,54,Other,Sony 4K HDR TV,2020-03-20,Billing inquiry,Payment issue,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
7773,Teresa Nguyen,52,Male,Roomba Robot Vacuum,2021-07-02,Product inquiry,Software bug,Pending Customer Response,High,Email,0.0,40,2023-06-01,30,20,USA,37.0902,-95.7129
7774,Lisa Murphy,22,Male,Lenovo ThinkPad,2020-06-12,Product inquiry,Product recommendation,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
7776,Derek Garrison,44,Female,Autodesk AutoCAD,2021-01-29,Product inquiry,Payment issue,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7777,Bryan Gordon,54,Female,Google Nest,2020-12-15,Product inquiry,Battery life,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
7778,Richard Black,41,Male,Microsoft Surface,2021-02-28,Refund request,Data loss,Closed,Low,Chat,1.0,15,2023-06-01,30,20,UK,55.3781,-3.436
7779,Amy Wood,58,Other,Fitbit Versa Smartwatch,2020-09-14,Cancellation request,Account access,Closed,High,Email,2.0,55,2023-06-01,30,20,USA,37.0902,-95.7129
7780,Elizabeth Franklin,34,Other,Canon EOS,2020-12-18,Product inquiry,Data loss,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7781,Veronica Carr,33,Female,Amazon Echo,2021-10-01,Cancellation request,Peripheral compatibility,Pending Customer Response,Critical,Phone,0.0,56,2023-06-01,30,20,India,20.5937,78.9629
7784,Rebecca Cole,54,Male,Sony 4K HDR TV,2020-09-10,Technical issue,Network problem,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7786,Erica Harmon,60,Other,Bose QuietComfort,2020-06-28,Technical issue,Network problem,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7787,Lindsay Cooley,21,Female,Autodesk AutoCAD,2021-05-05,Technical issue,Product recommendation,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7788,Caitlyn Oliver,59,Female,Garmin Forerunner,2021-07-09,Cancellation request,Installation support,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
7789,Karla Lindsey,30,Male,Samsung Soundbar,2021-06-08,Technical issue,Product setup,Closed,Low,Email,5.0,32,2023-06-01,30,20,USA,37.0902,-95.7129
7792,Linda Davis,46,Male,Sony 4K HDR TV,2021-05-29,Product inquiry,Cancellation request,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7793,Joseph Neal,45,Female,Microsoft Office,2021-06-23,Technical issue,Hardware issue,Closed,Critical,Chat,2.0,53,2023-06-01,30,20,UK,55.3781,-3.436
7794,Jennifer Ellison,57,Male,Sony 4K HDR TV,2021-07-08,Refund request,Cancellation request,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
7795,Amy Mcintyre,28,Other,Amazon Echo,2021-12-14,Technical issue,Software bug,Closed,Critical,Email,5.0,26,2023-06-01,30,20,USA,37.0902,-95.7129
7796,Timothy Davis,60,Male,Microsoft Xbox Controller,2020-02-10,Cancellation request,Data loss,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
7797,Katherine Adams,67,Female,Sony PlayStation,2020-02-02,Billing inquiry,Account access,Pending Customer Response,Low,Email,0.0,21,2023-06-01,30,20,USA,37.0902,-95.7129
7798,Shelia Carr,69,Female,Fitbit Versa Smartwatch,2021-11-21,Technical issue,Network problem,Pending Customer Response,High,Phone,0.0,29,2023-06-01,30,20,India,20.5937,78.9629
7800,Justin Brown,58,Female,Autodesk AutoCAD,2021-05-28,Cancellation request,Display issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7802,Rodney Young,23,Other,Fitbit Charge,2021-08-07,Refund request,Installation support,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7804,Mary Lopez,65,Other,HP Pavilion,2020-06-14,Cancellation request,Refund request,Closed,Critical,Email,5.0,45,2023-06-01,30,20,USA,37.0902,-95.7129
7806,Brandy Brown,60,Male,Garmin Forerunner,2021-05-08,Cancellation request,Product setup,Closed,Low,Chat,5.0,27,2023-06-01,30,20,UK,55.3781,-3.436
7812,Megan Potter,25,Male,Nest Thermostat,2021-01-18,Technical issue,Network problem,Pending Customer Response,High,Chat,0.0,24,2023-06-01,30,20,UK,55.3781,-3.436
7813,Candice Moyer,18,Female,Adobe Photoshop,2020-06-28,Technical issue,Product compatibility,Closed,High,Chat,3.0,9,2023-06-01,30,20,UK,55.3781,-3.436
7814,Steven Miller,67,Male,Bose SoundLink Speaker,2021-09-29,Billing inquiry,Peripheral compatibility,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7815,Sabrina Martinez,47,Female,Roomba Robot Vacuum,2020-08-01,Billing inquiry,Installation support,Pending Customer Response,Medium,Phone,0.0,26,2023-06-01,30,20,India,20.5937,78.9629
7816,David Daniels,31,Male,LG Washing Machine,2020-03-29,Cancellation request,Software bug,Pending Customer Response,Critical,Chat,0.0,44,2023-06-01,30,20,UK,55.3781,-3.436
7817,Jasmin Padilla,34,Other,LG OLED,2021-11-18,Cancellation request,Installation support,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7818,Joseph Stewart,48,Other,LG OLED,2020-12-09,Product inquiry,Cancellation request,Pending Customer Response,Critical,Phone,0.0,35,2023-06-01,30,20,India,20.5937,78.9629
7819,Robert Atkins,45,Male,Amazon Echo,2021-05-08,Product inquiry,Software bug,Pending Customer Response,Critical,Email,0.0,4,2023-06-01,30,20,USA,37.0902,-95.7129
7820,Carol Cruz,26,Other,iPhone,2020-04-06,Technical issue,Payment issue,Pending Customer Response,High,Chat,0.0,29,2023-06-01,30,20,UK,55.3781,-3.436
7822,Ashley Benitez,33,Other,LG Washing Machine,2020-02-15,Billing inquiry,Product setup,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
7824,Sheila Ho,68,Other,Sony 4K HDR TV,2020-07-16,Technical issue,Product compatibility,Pending Customer Response,High,Email,0.0,57,2023-06-01,30,20,USA,37.0902,-95.7129
7825,Cynthia Olson,67,Male,PlayStation,2020-06-04,Billing inquiry,Product setup,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7826,James Lewis,41,Other,Bose SoundLink Speaker,2020-07-14,Billing inquiry,Hardware issue,Pending Customer Response,Medium,Chat,0.0,28,2023-06-01,30,20,UK,55.3781,-3.436
7827,Bradley Mason,26,Other,Autodesk AutoCAD,2020-06-22,Billing inquiry,Product recommendation,Closed,Low,Email,1.0,21,2023-06-01,30,20,USA,37.0902,-95.7129
7829,Michael Rhodes,70,Other,Lenovo ThinkPad,2021-11-16,Product inquiry,Battery life,Pending Customer Response,Medium,Phone,0.0,38,2023-06-01,30,20,India,20.5937,78.9629
7830,Robin Roth,43,Other,Sony Xperia,2021-05-18,Refund request,Installation support,Pending Customer Response,High,Phone,0.0,14,2023-06-01,30,20,India,20.5937,78.9629
7831,James Williams,65,Other,Microsoft Xbox Controller,2020-10-18,Billing inquiry,Payment issue,Pending Customer Response,Medium,Email,0.0,34,2023-06-01,30,20,USA,37.0902,-95.7129
7832,Michelle Weaver,31,Other,Microsoft Surface,2020-02-07,Technical issue,Installation support,Pending Customer Response,High,Chat,0.0,27,2023-06-01,30,20,UK,55.3781,-3.436
7833,Whitney Anderson,45,Other,Microsoft Xbox Controller,2020-08-15,Billing inquiry,Software bug,Pending Customer Response,Low,Email,0.0,46,2023-06-01,30,20,USA,37.0902,-95.7129
7834,Donald Phillips,29,Male,iPhone,2021-01-14,Cancellation request,Installation support,Pending Customer Response,Low,Email,0.0,41,2023-06-01,30,20,USA,37.0902,-95.7129
7836,Alexa Boyd,50,Male,LG Smart TV,2021-05-05,Product inquiry,Installation support,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7837,Nathan Parks,22,Female,Dyson Vacuum Cleaner,2021-04-25,Refund request,Delivery problem,Pending Customer Response,High,Phone,0.0,19,2023-06-01,30,20,India,20.5937,78.9629
7839,Richard Church,27,Male,Adobe Photoshop,2021-08-10,Billing inquiry,Account access,Pending Customer Response,Medium,Email,0.0,36,2023-06-01,30,20,USA,37.0902,-95.7129
7840,Joel Graham,61,Male,MacBook Pro,2021-08-29,Technical issue,Battery life,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7841,Connie Bennett,59,Other,Autodesk AutoCAD,2021-10-24,Technical issue,Data loss,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7842,Robert Lindsey,66,Other,Canon EOS,2021-06-28,Technical issue,Installation support,Closed,Medium,Email,4.0,6,2023-06-01,30,20,USA,37.0902,-95.7129
7843,Jennifer Mcbride,29,Other,iPhone,2021-01-11,Refund request,Display issue,Closed,Critical,Phone,1.0,24,2023-06-01,30,20,India,20.5937,78.9629
7845,Misty Lewis,63,Male,LG Smart TV,2020-10-21,Technical issue,Product setup,Pending Customer Response,Critical,Chat,0.0,52,2023-06-01,30,20,UK,55.3781,-3.436
7846,Natalie Harris,58,Other,Amazon Echo,2020-05-25,Technical issue,Network problem,Pending Customer Response,Low,Phone,0.0,36,2023-06-01,30,20,India,20.5937,78.9629
7847,Sean Flynn,42,Male,Roomba Robot Vacuum,2021-12-03,Product inquiry,Product setup,Pending Customer Response,Critical,Email,0.0,16,2023-06-01,30,20,USA,37.0902,-95.7129
7848,Trevor Arnold,20,Other,GoPro Hero,2020-12-03,Billing inquiry,Payment issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7849,Sean Perry,39,Other,Adobe Photoshop,2020-04-29,Technical issue,Cancellation request,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7851,Timothy Richard,63,Male,Lenovo ThinkPad,2020-09-25,Cancellation request,Refund request,Closed,Medium,Chat,5.0,16,2023-06-01,30,20,UK,55.3781,-3.436
7852,Cynthia Armstrong,37,Male,Canon EOS,2021-01-30,Product inquiry,Data loss,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7853,Scott Brown,20,Male,LG Washing Machine,2020-08-06,Refund request,Software bug,Pending Customer Response,Critical,Email,0.0,15,2023-06-01,30,20,USA,37.0902,-95.7129
7855,Patricia Brady,67,Female,Nest Thermostat,2021-09-10,Refund request,Battery life,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
7856,Logan Hernandez,26,Other,GoPro Hero,2020-08-23,Technical issue,Account access,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
7857,Elizabeth Harris,32,Female,GoPro Action Camera,2021-02-10,Cancellation request,Peripheral compatibility,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7858,Lisa Santana,33,Other,Sony 4K HDR TV,2021-05-19,Cancellation request,Delivery problem,Pending Customer Response,Medium,Chat,0.0,23,2023-06-01,30,20,UK,55.3781,-3.436
7859,John Jennings,58,Female,Dell XPS,2021-09-15,Refund request,Data loss,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7860,Jessica Erickson,68,Male,Fitbit Versa Smartwatch,2021-07-01,Refund request,Data loss,Closed,Low,Chat,5.0,57,2023-06-01,30,20,UK,55.3781,-3.436
7861,Mitchell Knight,25,Male,iPhone,2020-08-19,Refund request,Hardware issue,Pending Customer Response,Critical,Phone,0.0,14,2023-06-01,30,20,India,20.5937,78.9629
7862,Steven Cross,69,Male,GoPro Action Camera,2021-08-27,Billing inquiry,Network problem,Pending Customer Response,Medium,Phone,0.0,39,2023-06-01,30,20,India,20.5937,78.9629
7863,Brittany Jacobs,30,Female,Xbox,2021-08-14,Billing inquiry,Software bug,Pending Customer Response,High,Phone,0.0,10,2023-06-01,30,20,India,20.5937,78.9629
7865,Paul Mcbride,69,Female,Garmin Forerunner,2020-11-12,Product inquiry,Battery life,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7866,Manuel Garcia,24,Other,Nintendo Switch Pro Controller,2021-07-25,Technical issue,Battery life,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
7867,Daniel Ellis,47,Male,PlayStation,2021-08-13,Billing inquiry,Software bug,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7869,Robert Coleman,69,Female,Sony PlayStation,2020-12-20,Billing inquiry,Battery life,Pending Customer Response,Low,Chat,0.0,27,2023-06-01,30,20,UK,55.3781,-3.436
7871,Theresa Bowen,41,Female,Samsung Galaxy,2020-01-09,Refund request,Product recommendation,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7872,Eileen Marquez,28,Male,Roomba Robot Vacuum,2020-04-25,Billing inquiry,Network problem,Pending Customer Response,Critical,Phone,0.0,4,2023-06-01,30,20,India,20.5937,78.9629
7874,Melanie Goodwin,69,Female,Nintendo Switch,2021-09-10,Product inquiry,Installation support,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7876,Casey Fleming,59,Male,Nikon D,2020-04-17,Refund request,Delivery problem,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
7877,Haley Richard,33,Male,Amazon Kindle,2021-12-25,Refund request,Software bug,Closed,Low,Phone,2.0,3,2023-06-02,30,20,India,20.5937,78.9629
7878,Robert Smith,39,Other,Bose SoundLink Speaker,2021-07-01,Cancellation request,Cancellation request,Closed,High,Chat,2.0,28,2023-06-01,30,20,UK,55.3781,-3.436
7879,Emily Tyler,70,Male,Philips Hue Lights,2021-01-03,Refund request,Display issue,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
7881,Jeffrey Craig,59,Female,Canon EOS,2020-08-18,Refund request,Account access,Pending Customer Response,High,Email,0.0,31,2023-06-01,30,20,USA,37.0902,-95.7129
7884,Mrs. Jessica Phillips DDS,43,Male,Sony 4K HDR TV,2020-04-18,Technical issue,Refund request,Closed,Low,Phone,5.0,42,2023-06-01,30,20,India,20.5937,78.9629
7885,Brian Martin,37,Male,Microsoft Office,2021-11-05,Cancellation request,Product recommendation,Closed,Medium,Phone,1.0,35,2023-06-01,30,20,India,20.5937,78.9629
7886,Cesar Jensen,35,Other,Sony PlayStation,2021-09-12,Refund request,Software bug,Pending Customer Response,High,Chat,0.0,42,2023-06-01,30,20,UK,55.3781,-3.436
7887,Justin Brown,33,Male,LG OLED,2020-06-09,Refund request,Product compatibility,Pending Customer Response,Low,Email,0.0,51,2023-06-01,30,20,USA,37.0902,-95.7129
7888,Michael Erickson,65,Female,Google Nest,2020-08-21,Technical issue,Delivery problem,Closed,Medium,Chat,1.0,7,2023-06-01,30,20,UK,55.3781,-3.436
