Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Country,Resolution_Duration,Priority_Score,Similarity_Score,Similarity_Level,Latitude,Longitude,Country_Encoded,Resolution_Efficiency,Efficiency_Level,Satisfaction_Level,Age_Group,Is_Resolved,Cluster_ID,Cluster_Name,cluster_names,Team,Performance_Score
7656,Mary James,57,Female,Lenovo ThinkPad,2020-12-16,Refund request,Cancellation request,Pending Customer Response,Critical,Social media,2023-06-01 09:47:26,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7657,Jamie Cox,65,Female,Dell XPS,2020-08-31,Refund request,Cancellation request,Open,Medium,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,2,0.2559980842312421,Low,51.1657,10.4515,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7658,Lisa Hayes,35,Female,Nintendo Switch,2021-10-22,Technical issue,Cancellation request,Open,Critical,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,4,0.0,Low,-25.2744,133.7751,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7659,Denise Adams,59,Other,iPhone,2020-04-17,Cancellation request,Cancellation request,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,4,0.0,Low,56.1304,-106.3468,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7660,Jeffery Jones,63,Other,GoPro Action Camera,2021-12-30,Technical issue,Peripheral compatibility,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,2,0.2559980842312421,Low,,,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7661,Valerie Diaz,54,Other,Apple AirPods,2020-12-28,Refund request,Peripheral compatibility,Closed,Low,Social media,2023-06-01 03:08:32,2023-06-01 06:16:32,5,Canada,3,1,0.7734809573050201,High,56.1304,-106.3468,5,0.9090909090909091,High Efficiency,High Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team B,94
7662,Robert Black,22,Male,Xbox,2021-07-16,Cancellation request,Product recommendation,Closed,Medium,Email,2023-06-01 11:39:34,2023-06-01 10:10:34,4,India,6,2,0.2559980842312421,Low,20.5937,78.9629,2,0.7727272727272727,High Efficiency,High Satisfaction,Youth,1,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7663,Jason Wood,43,Male,Samsung Galaxy,2020-11-22,Technical issue,Network problem,Pending Customer Response,Medium,Social media,2023-06-01 07:25:34,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7664,Jon Burke,18,Other,Nintendo Switch,2020-02-14,Technical issue,Refund request,Open,Critical,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7665,Erin Chang,38,Female,Roomba Robot Vacuum,2021-12-07,Product inquiry,Delivery problem,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,4,0.0,Low,56.1304,-106.3468,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
7666,Danielle Martin,35,Female,Autodesk AutoCAD,2020-09-20,Technical issue,Battery life,Closed,Medium,Chat,2023-06-01 13:03:39,2023-06-01 03:39:39,5,India,6,2,0.2559980842312421,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,High Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7667,Abigail Vaughn,29,Female,Google Pixel,2021-02-04,Cancellation request,Hardware issue,Pending Customer Response,High,Social media,2023-06-01 22:52:41,2023-06-01 11:17:48,3,Germany,6,3,0.09409989646016609,Low,51.1657,10.4515,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7668,Margaret Arnold,52,Female,Asus ROG,2021-06-03,Refund request,Refund request,Pending Customer Response,Critical,Email,2023-06-01 10:27:43,2023-06-01 11:17:48,3,UK,6,4,0.0,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7669,Ashlee Park,60,Other,Philips Hue Lights,2020-06-09,Product inquiry,Delivery problem,Open,High,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,3,0.09409989646016609,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7670,Cheryl Collins,53,Male,Nest Thermostat,2021-04-02,Cancellation request,Peripheral compatibility,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7671,Peggy Miller,49,Male,Sony 4K HDR TV,2021-12-18,Product inquiry,Data loss,Pending Customer Response,Low,Social media,2023-06-01 15:24:46,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7672,Veronica Morgan,60,Male,MacBook Pro,2021-12-14,Product inquiry,Hardware issue,Pending Customer Response,Critical,Email,2023-06-01 02:00:47,2023-06-01 11:17:48,3,Australia,6,4,0.0,Low,-25.2744,133.7751,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
7673,Michael Carlson,36,Male,Microsoft Surface,2020-11-01,Technical issue,Installation support,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7674,Janet Myers,56,Female,GoPro Hero,2021-08-17,Refund request,Refund request,Open,Critical,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,4,0.0,Low,-25.2744,133.7751,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
7675,Samuel Hines,25,Female,PlayStation,2020-10-25,Billing inquiry,Display issue,Pending Customer Response,Low,Email,2023-06-01 23:12:51,2023-06-01 11:17:48,3,Australia,6,1,0.14285845940021782,Low,-25.2744,133.7751,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7676,Katelyn Johnson,23,Other,Sony Xperia,2020-03-25,Technical issue,Product compatibility,Closed,High,Phone,2023-06-01 11:34:52,2023-06-01 21:15:52,4,Canada,9,3,0.0,Low,56.1304,-106.3468,1,0.6363636363636364,Medium Efficiency,High Satisfaction,Youth,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,82
7677,David Dunlap,50,Female,Amazon Echo,2020-04-01,Product inquiry,Product setup,Closed,Low,Social media,2023-06-01 04:49:54,2023-06-01 16:55:54,4,Australia,12,1,0.0,Low,-25.2744,133.7751,4,0.5,Medium Efficiency,High Satisfaction,Senior,1,1,High Priority - Slow Resolution,Medium Resolution,Team D,76
7678,Pamela Arnold,56,Other,Lenovo ThinkPad,2021-09-12,Refund request,Delivery problem,Closed,Critical,Phone,2023-06-01 12:27:56,2023-06-01 15:01:56,1,Germany,2,4,0.7540609549563333,High,51.1657,10.4515,3,0.9545454545454546,High Efficiency,Low Satisfaction,Senior,1,2,Medium Priority - Normal Resolution,Slow Resolution,Team B,96
7679,Steven Johnson,60,Female,Amazon Echo,2020-08-27,Refund request,Network problem,Closed,Critical,Social media,2023-06-01 07:37:57,2023-06-01 06:20:57,3,Canada,6,4,0.0,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7680,Holly Thompson,54,Other,Apple AirPods,2020-04-29,Refund request,Cancellation request,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
7681,Jared Williams,55,Other,Nest Thermostat,2020-01-20,Cancellation request,Peripheral compatibility,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7682,Courtney Armstrong,34,Female,Bose QuietComfort,2020-01-14,Billing inquiry,Product compatibility,Pending Customer Response,Low,Phone,2023-06-01 02:26:02,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
7683,Julie Brown,39,Other,Sony 4K HDR TV,2021-03-27,Refund request,Peripheral compatibility,Closed,Low,Chat,2023-06-01 13:09:03,2023-06-01 05:12:03,4,UK,6,1,0.14285845940021782,Low,,,2,0.7727272727272727,High Efficiency,High Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7684,Karina Diaz,66,Female,Philips Hue Lights,2020-07-26,Technical issue,Delivery problem,Pending Customer Response,High,Phone,2023-06-01 13:10:04,2023-06-01 11:17:48,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Elder,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7685,Lisa Tucker,20,Female,Amazon Echo,2021-01-07,Billing inquiry,Data loss,Pending Customer Response,High,Phone,2023-06-01 19:49:05,2023-06-01 11:17:48,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7686,Mark Holder,45,Other,Roomba Robot Vacuum,2020-05-27,Billing inquiry,Installation support,Closed,High,Social media,2023-06-02 00:29:07,2023-06-01 12:37:07,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7687,Mr. Douglas Lynch,29,Female,Sony PlayStation,2021-11-12,Cancellation request,Software bug,Closed,Medium,Social media,2023-06-01 06:58:09,2023-06-01 02:07:09,5,Germany,6,2,0.2559980842312421,Low,51.1657,10.4515,4,0.7727272727272727,High Efficiency,High Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7688,Gregory George,20,Female,Fitbit Charge,2021-09-10,Refund request,Data loss,Open,Critical,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,USA,6,4,0.0,Low,,,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
7689,William Butler,46,Other,GoPro Action Camera,2020-02-12,Billing inquiry,Product compatibility,Pending Customer Response,Critical,Email,2023-06-01 09:34:12,2023-06-01 11:17:48,3,Canada,6,4,0.0,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7690,Deborah Williams,34,Female,Nintendo Switch Pro Controller,2020-12-26,Technical issue,Hardware issue,Pending Customer Response,High,Phone,2023-06-01 15:30:13,2023-06-01 11:17:48,3,USA,6,3,0.09409989646016609,Low,,,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7691,Rebecca Mendez,44,Female,Dyson Vacuum Cleaner,2020-12-06,Cancellation request,Refund request,Pending Customer Response,Medium,Social media,2023-06-01 13:06:15,2023-06-01 11:17:48,3,Germany,6,2,0.2559980842312421,Low,51.1657,10.4515,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
7692,Brandon Brown,30,Female,Microsoft Surface,2021-03-24,Billing inquiry,Delivery problem,Pending Customer Response,Medium,Phone,2023-06-01 06:11:16,2023-06-01 11:17:48,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7693,Hannah Valentine,51,Other,Fitbit Charge,2021-06-03,Refund request,Display issue,Closed,Critical,Social media,2023-06-01 01:55:18,2023-06-01 10:48:18,1,UK,8,4,0.0,Low,,,3,0.6818181818181818,Medium Efficiency,Low Satisfaction,Senior,1,0,Low Priority - Fast Resolution,Fast Resolution,Team B,84
7694,Joan Walls,19,Male,Google Pixel,2021-02-14,Refund request,Network problem,Open,Low,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,1,0.14285845940021782,Low,20.5937,78.9629,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7695,Jessica Lewis,27,Female,PlayStation,2020-11-16,Cancellation request,Display issue,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,2,0.2559980842312421,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7696,John Jones,46,Female,Asus ROG,2021-05-10,Technical issue,Installation support,Pending Customer Response,Medium,Phone,2023-06-01 03:45:21,2023-06-01 11:17:48,3,Australia,6,2,0.2559980842312421,Low,-25.2744,133.7751,0,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7697,Stephen Lee,34,Other,Dell XPS,2021-01-19,Cancellation request,Cancellation request,Closed,Low,Email,2023-06-01 11:01:22,2023-06-01 16:07:22,5,UK,5,1,0.4337669201421313,Low,,,1,0.8181818181818182,High Efficiency,High Satisfaction,Adult,1,3,Critical Priority - Urgent Attention,Critical Issues,Team D,90
7698,Kyle Mcdaniel,19,Male,LG Smart TV,2021-10-22,Product inquiry,Product compatibility,Open,Critical,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,4,0.0,Low,20.5937,78.9629,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,0,Low Priority - Fast Resolution,Fast Resolution,Team B,88
7699,Jennifer Reed,35,Other,Autodesk AutoCAD,2021-08-10,Technical issue,Product recommendation,Open,Low,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Adult,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7700,Amanda Ward,59,Female,Amazon Echo,2021-11-06,Cancellation request,Account access,Closed,High,Chat,2023-06-01 07:13:27,2023-06-01 23:15:27,1,Australia,16,3,0.0,Low,-25.2744,133.7751,5,0.3181818181818182,Low Efficiency,Low Satisfaction,Senior,1,1,High Priority - Slow Resolution,Medium Resolution,Team A,68
7701,Stephanie Carroll,65,Female,Sony 4K HDR TV,2021-03-28,Cancellation request,Account access,Closed,High,Phone,2023-06-01 19:52:28,2023-06-01 17:42:28,4,USA,6,3,0.09409989646016609,Low,,,2,0.7727272727272727,High Efficiency,High Satisfaction,Elder,1,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7702,Julie Andrews,47,Other,Garmin Forerunner,2020-05-18,Product inquiry,Product compatibility,Open,Critical,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Germany,6,4,0.0,Low,51.1657,10.4515,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team C,88
7703,Martin Floyd,57,Female,LG Smart TV,2020-10-08,Billing inquiry,Display issue,Closed,Medium,Social media,2023-06-01 15:31:31,2023-06-01 04:29:31,3,India,6,2,0.2559980842312421,Low,20.5937,78.9629,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,1,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
7704,Michelle Garcia,54,Other,Google Pixel,2021-12-26,Technical issue,Delivery problem,Open,Low,Phone,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,2,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7705,Shannon Sanchez,46,Male,HP Pavilion,2020-04-03,Cancellation request,Peripheral compatibility,Pending Customer Response,Low,Social media,2023-06-01 09:55:34,2023-06-01 11:17:48,3,USA,6,1,0.14285845940021782,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7706,Martin Davis,52,Male,Autodesk AutoCAD,2020-01-15,Technical issue,Delivery problem,Pending Customer Response,Low,Social media,2023-06-01 23:30:34,2023-06-01 11:17:48,3,India,6,1,0.14285845940021782,Low,20.5937,78.9629,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team A,88
7707,Sandra Todd,44,Other,Roomba Robot Vacuum,2021-07-29,Cancellation request,Cancellation request,Pending Customer Response,Medium,Phone,2023-06-01 01:55:35,2023-06-01 11:17:48,3,USA,6,2,0.2559980842312421,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team B,88
7708,Virginia Crosby,19,Female,Sony 4K HDR TV,2021-04-08,Cancellation request,Display issue,Pending Customer Response,Low,Email,2023-06-01 06:34:37,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7709,Terry Cross,44,Male,Google Nest,2020-05-09,Technical issue,Product recommendation,Open,High,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,India,6,3,0.09409989646016609,Low,20.5937,78.9629,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7710,Jordan Collins,59,Other,Sony Xperia,2020-08-02,Billing inquiry,Network problem,Open,Critical,Email,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Australia,6,4,0.0,Low,-25.2744,133.7751,5,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,0,Low Priority - Fast Resolution,Fast Resolution,Team D,88
7711,Kevin Johnson,38,Male,Google Nest,2021-03-29,Refund request,Product setup,Closed,Critical,Email,2023-06-01 19:57:41,2023-06-01 14:49:41,5,Australia,6,4,0.0,Low,-25.2744,133.7751,4,0.7727272727272727,High Efficiency,High Satisfaction,Adult,1,0,Low Priority - Fast Resolution,Fast Resolution,Team A,88
7712,Isaac Gallagher,46,Female,Samsung Soundbar,2021-05-02,Product inquiry,Display issue,Open,Low,Chat,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7713,William Campbell,25,Other,Dyson Vacuum Cleaner,2020-01-18,Product inquiry,Peripheral compatibility,Open,Medium,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,2,0.2559980842312421,Low,,,3,0.7727272727272727,High Efficiency,Medium Satisfaction,Youth,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
7714,Leslie Farrell,54,Other,Bose QuietComfort,2021-04-08,Billing inquiry,Network problem,Open,Low,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,Canada,6,1,0.14285845940021782,Low,56.1304,-106.3468,4,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team C,88
7715,Mark Cox,54,Male,Bose QuietComfort,2020-06-07,Technical issue,Product setup,Open,Low,Social media,2023-06-01 11:26:25,2023-06-01 11:17:48,3,UK,6,1,0.14285845940021782,Low,,,1,0.7727272727272727,High Efficiency,Medium Satisfaction,Senior,0,3,Critical Priority - Urgent Attention,Critical Issues,Team D,88
