Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Resolution_Duration,Priority_Score,resolution_hours,Region,Latitude,Longitude,Cluster_Size,Performance_Score
6594,Dr. Sean Boyd,59,Other,Amazon Kindle,21-04-2021,Product Inquiry,Account access,Pending Customer Response,Medium,Chat,01-06-2023 13:53,,-1,2,,Other Global,0,0,1641,
6595,Rachel Garrett,57,Male,Bose QuietComfort,12-10-2020,Refund Request,Refund request,Closed,Medium,Email,01-06-2023 12:29,01-06-2023 08:08,962,2,4.35,Other Global,0,0,1752,8.15
6596,Natalie Smith,47,Male,LG OLED,16-07-2020,Refund Request,Network problem,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1752,
6597,Emily Welch,31,Male,iPhone,18-03-2020,Refund Request,Account access,Open,Medium,Phone,,,-1,2,,Asia-Pacific,1.35,103.81,1752,
6598,Lisa White,39,Male,Canon DSLR Camera,06-08-2020,Cancellation Request,Hardware issue,Closed,Medium,Email,01-06-2023 06:57,01-06-2023 18:46,1029,2,11.816666666666666,Other Global,0,0,1695,4.96
6599,Christian Olson,39,Male,Sony Xperia,17-08-2020,Product Inquiry,Display issue,Closed,High,Email,01-06-2023 13:49,01-06-2023 16:24,1018,3,2.583333333333333,Other Global,0,0,1641,8.9
6600,Scott Pacheco,43,Female,Dell XPS,31-08-2021,Billing Inquiry,Data loss,Open,Low,Chat,,,-1,1,,Asia-Pacific,1.35,103.81,1634,
6601,Allison Hart,67,Female,Canon DSLR Camera,04-04-2021,Cancellation Request,Account access,Closed,High,Social media,01-06-2023 20:04,01-06-2023 12:27,788,3,7.616666666666666,Other Global,0,0,1695,6.75
6602,Dennis Norris,57,Male,Sony PlayStation,03-08-2020,Technical Issue,Installation support,Pending Customer Response,High,Social media,01-06-2023 15:40,,-1,3,,Other Global,0,0,1747,
6603,Colleen Green,55,Other,Apple AirPods,27-06-2021,Refund Request,Battery life,Closed,Critical,Phone,01-06-2023 18:14,01-06-2023 14:42,704,4,3.533333333333333,Other Global,0,0,1752,8.49
6604,Carmen Smith,25,Male,GoPro Action Camera,06-10-2021,Billing Inquiry,Installation support,Pending Customer Response,Low,Social media,01-06-2023 18:19,,-1,1,,Other Global,0,0,1634,
6605,Terry Wilson,40,Male,Sony PlayStation,22-06-2020,Cancellation Request,Account access,Open,High,Email,,,-1,3,,Other Global,0,0,1695,
6606,Jacob Washington,59,Male,Nintendo Switch,11-11-2020,Billing Inquiry,Product setup,Pending Customer Response,Medium,Chat,01-06-2023 09:18,,-1,2,,Other Global,0,0,1634,
6607,Grace Wyatt,66,Female,Google Pixel,20-10-2020,Cancellation Request,Product recommendation,Closed,Low,Chat,01-06-2023 17:03,01-06-2023 19:35,954,1,2.533333333333333,Other Global,0,0,1695,8.92
6608,Curtis Williams DDS,62,Female,Sony Xperia,22-09-2021,Billing Inquiry,Account access,Open,Low,Chat,,,-1,1,,Other Global,0,0,1634,
6609,Sandra Hamilton,18,Female,iPhone,16-01-2020,Technical Issue,Payment issue,Pending Customer Response,Low,Chat,01-06-2023 00:20,,-1,1,,Asia-Pacific,1.35,103.81,1747,
6610,Angela Rodriguez,18,Female,Microsoft Xbox Controller,24-02-2021,Product Inquiry,Refund request,Open,Low,Phone,,,-1,1,,Other Global,0,0,1641,
6611,Brandi Brown,35,Other,PlayStation,29-05-2021,Technical Issue,Software bug,Pending Customer Response,Low,Social media,01-06-2023 18:20,,-1,1,,Other Global,0,0,1747,
6612,Courtney Christensen,21,Other,Nintendo Switch Pro Controller,20-01-2020,Product Inquiry,Data loss,Open,Low,Chat,,,-1,1,,Other Global,0,0,1641,
6613,Lisa Turner,64,Male,Nest Thermostat,17-08-2021,Technical Issue,Data loss,Open,Low,Social media,,,-1,1,,Other Global,0,0,1747,
6614,Anthony Salazar,25,Male,HP Pavilion,19-12-2021,Product Inquiry,Product recommendation,Pending Customer Response,High,Phone,01-06-2023 21:22,,-1,3,,Other Global,0,0,1641,
6615,Grant Washington,56,Other,iPhone,26-04-2021,Cancellation Request,Cancellation request,Open,Critical,Social media,,,-1,4,,Asia-Pacific,1.35,103.81,1695,
6616,Pamela Mann,62,Male,Lenovo ThinkPad,16-12-2020,Product Inquiry,Display issue,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1641,
6617,Madison Haley,47,Male,Fitbit Charge,06-12-2020,Billing Inquiry,Refund request,Pending Customer Response,Medium,Phone,01-06-2023 19:34,,-1,2,,Other Global,0,0,1634,
6618,Mary Taylor,51,Male,Bose SoundLink Speaker,25-11-2021,Technical Issue,Battery life,Pending Customer Response,High,Email,01-06-2023 07:23,,-1,3,,Other Global,0,0,1747,
6619,Charlotte Barnett,37,Male,Google Nest,25-08-2020,Refund Request,Display issue,Open,High,Email,,,-1,3,,Other Global,0,0,1752,
6620,Benjamin Smith,59,Male,Google Nest,14-04-2021,Billing Inquiry,Software bug,Closed,Medium,Email,01-06-2023 11:29,01-06-2023 09:22,778,2,2.1166666666666667,Other Global,0,0,1634,9.1
6621,Veronica Bentley,53,Female,Microsoft Office,26-05-2020,Product Inquiry,Product recommendation,Closed,Low,Chat,01-06-2023 18:29,01-06-2023 11:08,1101,1,7.35,Latin America,-14.23,-51.92,1641,6.87
6622,Patricia Wolf,38,Female,Samsung Soundbar,01-06-2021,Technical Issue,Network problem,Closed,Medium,Phone,01-06-2023 15:24,01-06-2023 21:59,730,2,6.583333333333333,Other Global,0,0,1747,7.19
6623,Justin Kerr,25,Female,Dyson Vacuum Cleaner,03-03-2020,Cancellation Request,Software bug,Open,Low,Chat,,,-1,1,,Other Global,0,0,1695,
6624,Jimmy Thompson,37,Male,Asus ROG,13-02-2021,Refund Request,Product recommendation,Closed,High,Social media,01-06-2023 20:09,01-06-2023 23:59,838,3,3.8333333333333335,Other Global,0,0,1752,8.37
6625,Jennifer Reyes,18,Male,Garmin Forerunner,12-05-2021,Technical Issue,Payment issue,Pending Customer Response,Medium,Email,01-06-2023 21:16,,-1,2,,Other Global,0,0,1747,
6626,Adam Delgado,65,Male,Fitbit Charge,18-02-2020,Refund Request,Network problem,Closed,Medium,Phone,01-06-2023 22:44,01-06-2023 06:23,1199,2,16.35,Other Global,0,0,1752,3.03
6627,Charles Pittman,48,Other,Amazon Kindle,14-03-2020,Technical Issue,Display issue,Pending Customer Response,Critical,Social media,01-06-2023 23:57,,-1,4,,Other Global,0,0,1747,
6628,Nicholas White,20,Female,Amazon Echo,12-11-2020,Technical Issue,Peripheral compatibility,Pending Customer Response,Medium,Chat,01-06-2023 12:24,,-1,2,,Other Global,0,0,1747,
6629,Mark Murray,70,Female,Samsung Galaxy,01-09-2021,Technical Issue,Account access,Open,Medium,Phone,,,-1,2,,Asia-Pacific,1.35,103.81,1747,
6630,John Perez,33,Other,Samsung Soundbar,04-06-2021,Refund Request,Refund request,Closed,High,Email,01-06-2023 03:07,01-06-2023 14:23,727,3,11.266666666666667,Other Global,0,0,1752,5.2
6631,Aaron Kelly,27,Other,Bose SoundLink Speaker,04-11-2020,Technical Issue,Software bug,Closed,Low,Social media,02-06-2023 00:05,01-06-2023 20:35,939,1,3.5,Other Global,0,0,1747,8.51
6632,William Evans,20,Male,Canon EOS,17-07-2020,Technical Issue,Data loss,Open,Critical,Phone,,,-1,4,,North America,37.09,-95.71,1747,
6633,Jean Stewart,37,Female,PlayStation,26-01-2020,Refund Request,Network problem,Pending Customer Response,High,Phone,01-06-2023 05:32,,-1,3,,Other Global,0,0,1752,
6634,Joanna Rubio,48,Male,GoPro Action Camera,24-12-2021,Refund Request,Battery life,Closed,Critical,Social media,01-06-2023 10:26,01-06-2023 10:07,524,4,0.3166666666666666,Other Global,0,0,1752,9.87
6635,Lauren Walsh,48,Other,HP Pavilion,15-09-2021,Technical Issue,Display issue,Open,Low,Phone,,,-1,1,,Other Global,0,0,1747,
6636,Glenn Shaffer,34,Male,Nikon D,07-04-2021,Refund Request,Installation support,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1752,
6637,Katherine Brock,65,Male,Sony 4K HDR TV,19-04-2020,Refund Request,Payment issue,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1752,
6638,Crystal Castro,54,Male,Xbox,05-02-2021,Technical Issue,Cancellation request,Closed,High,Chat,01-06-2023 08:35,01-06-2023 10:59,846,3,2.4,Other Global,0,0,1747,8.98
6639,Sophia Mejia DDS,47,Other,GoPro Hero,01-11-2021,Technical Issue,Peripheral compatibility,Pending Customer Response,Critical,Phone,01-06-2023 13:10,,-1,4,,North America,37.09,-95.71,1747,
6640,Bonnie Stevenson,19,Female,PlayStation,23-09-2021,Cancellation Request,Account access,Closed,High,Email,01-06-2023 19:45,01-06-2023 20:10,616,3,0.4166666666666667,Other Global,0,0,1695,9.82
6641,Stacey Harvey,69,Male,Lenovo ThinkPad,12-01-2020,Technical Issue,Cancellation request,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1747,
6642,Latoya Ramos,46,Male,LG Washing Machine,13-09-2021,Refund Request,Data loss,Open,Medium,Phone,,,-1,2,,Other Global,0,0,1752,
6643,Kevin Day,62,Female,Microsoft Office,25-01-2021,Refund Request,Network problem,Pending Customer Response,High,Social media,01-06-2023 10:00,,-1,3,,Latin America,-14.23,-51.92,1752,
6644,Ryan Stevens,26,Other,Asus ROG,18-07-2020,Refund Request,Data loss,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1752,
6645,David Gutierrez,36,Other,GoPro Hero,31-10-2021,Technical Issue,Product setup,Open,Low,Social media,,,-1,1,,North America,37.09,-95.71,1747,
6646,Kayla Thompson,31,Other,Roomba Robot Vacuum,04-10-2020,Billing Inquiry,Account access,Closed,Low,Phone,01-06-2023 10:43,01-06-2023 22:00,970,1,11.283333333333331,Other Global,0,0,1634,5.19
6647,Christine Page,59,Other,Xbox,04-03-2021,Product Inquiry,Installation support,Open,High,Phone,,,-1,3,,Other Global,0,0,1641,
6648,Denise Hall,65,Male,Google Nest,08-04-2020,Product Inquiry,Product recommendation,Pending Customer Response,Critical,Phone,01-06-2023 09:17,,-1,4,,Other Global,0,0,1641,
6649,Melissa Valentine,46,Male,Nest Thermostat,20-04-2020,Cancellation Request,Network problem,Closed,Low,Social media,01-06-2023 05:18,01-06-2023 10:27,1137,1,5.15,Other Global,0,0,1695,7.81
6650,Yvette Smith,38,Female,Nest Thermostat,01-12-2020,Product Inquiry,Battery life,Closed,Critical,Social media,01-06-2023 00:51,01-06-2023 23:43,912,4,22.866666666666667,Other Global,0,0,1641,0.26
6651,Edward Garcia,24,Female,Roomba Robot Vacuum,24-05-2020,Technical Issue,Software bug,Closed,High,Phone,01-06-2023 17:16,01-06-2023 11:27,1103,3,5.816666666666666,Other Global,0,0,1747,7.52
6652,Julian West,46,Female,Samsung Soundbar,23-07-2020,Cancellation Request,Product recommendation,Closed,Critical,Phone,01-06-2023 19:48,01-06-2023 00:31,1043,4,19.28333333333333,Other Global,0,0,1695,1.78
6653,Meghan Adams,24,Female,Bose QuietComfort,24-07-2021,Billing Inquiry,Network problem,Closed,Critical,Phone,01-06-2023 23:01,01-06-2023 15:55,677,4,7.1,Other Global,0,0,1634,6.97
6654,Mark Chandler DDS,60,Male,GoPro Hero,11-11-2020,Refund Request,Peripheral compatibility,Closed,Low,Chat,01-06-2023 18:01,01-06-2023 20:22,932,1,2.35,North America,37.09,-95.71,1752,9
6655,Julie Chandler,31,Male,Canon EOS,25-05-2020,Product Inquiry,Product setup,Open,Medium,Chat,,,-1,2,,North America,37.09,-95.71,1641,
6656,Christopher Moore,61,Male,Google Nest,09-05-2021,Refund Request,Peripheral compatibility,Open,Critical,Social media,,,-1,4,,Other Global,0,0,1752,
6657,Shaun Palmer,28,Male,Nest Thermostat,15-10-2020,Billing Inquiry,Product recommendation,Closed,Low,Phone,01-06-2023 12:51,01-06-2023 23:30,959,1,10.65,Other Global,0,0,1634,5.46
6658,David Romero,61,Female,Garmin Forerunner,16-03-2020,Refund Request,Cancellation request,Pending Customer Response,Critical,Phone,01-06-2023 20:37,,-1,4,,Other Global,0,0,1752,
6659,George Scott,26,Male,LG OLED,02-11-2020,Refund Request,Display issue,Closed,Low,Email,01-06-2023 15:19,01-06-2023 11:22,941,1,3.95,Other Global,0,0,1752,8.32
6660,Elizabeth Waller MD,65,Female,Google Pixel,02-01-2021,Cancellation Request,Software bug,Closed,Medium,Chat,01-06-2023 02:25,01-06-2023 01:25,880,2,1,Other Global,0,0,1695,9.57
6661,Michael Taylor,35,Female,Autodesk AutoCAD,07-06-2021,Cancellation Request,Battery life,Open,Critical,Social media,,,-1,4,,Middle East,23.88,45.07,1695,
6662,Thomas Ford,21,Male,Google Nest,17-12-2020,Cancellation Request,Payment issue,Open,Medium,Email,,,-1,2,,Other Global,0,0,1695,
6663,Glenn Mckee Jr.,37,Other,Autodesk AutoCAD,04-06-2020,Product Inquiry,Delivery problem,Pending Customer Response,High,Social media,01-06-2023 21:39,,-1,3,,Middle East,23.88,45.07,1641,
6664,Paul Williams,53,Female,Roomba Robot Vacuum,11-03-2021,Cancellation Request,Data loss,Pending Customer Response,Low,Email,01-06-2023 18:33,,-1,1,,Other Global,0,0,1695,
6665,Julie Thomas,28,Male,LG Washing Machine,23-01-2021,Refund Request,Installation support,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1752,
6666,Daniel Schroeder,61,Female,Microsoft Office,20-11-2020,Billing Inquiry,Product compatibility,Closed,High,Email,01-06-2023 09:19,01-06-2023 06:53,923,3,2.433333333333333,Latin America,-14.23,-51.92,1634,8.96
6667,Kayla Ross,40,Female,Xbox,28-07-2020,Billing Inquiry,Product setup,Open,Low,Social media,,,-1,1,,Other Global,0,0,1634,
6668,Matthew Oconnell,70,Other,Lenovo ThinkPad,30-05-2021,Technical Issue,Product compatibility,Open,Critical,Email,,,-1,4,,Other Global,0,0,1747,
6669,Marisa Santiago,56,Other,GoPro Hero,15-01-2020,Cancellation Request,Display issue,Open,Low,Chat,,,-1,1,,North America,37.09,-95.71,1695,
6670,Tami Elliott,48,Female,Microsoft Xbox Controller,20-01-2020,Product Inquiry,Data loss,Closed,Low,Email,01-06-2023 11:41,01-06-2023 13:45,1228,1,2.066666666666667,Other Global,0,0,1641,9.12
6671,Jane Shelton,38,Male,LG OLED,30-10-2021,Technical Issue,Delivery problem,Pending Customer Response,Medium,Chat,01-06-2023 05:18,,-1,2,,Other Global,0,0,1747,
6672,Joseph Dixon,59,Female,Apple AirPods,05-07-2020,Product Inquiry,Product setup,Pending Customer Response,Low,Email,01-06-2023 04:10,,-1,1,,Other Global,0,0,1641,
6673,Jennifer Hernandez,61,Male,LG Washing Machine,15-07-2020,Billing Inquiry,Product recommendation,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1634,
6674,Stephanie Lane,67,Male,Microsoft Xbox Controller,01-05-2021,Product Inquiry,Product recommendation,Pending Customer Response,Low,Social media,01-06-2023 09:49,,-1,1,,Other Global,0,0,1641,
6675,Daniel Dodson,27,Male,GoPro Action Camera,02-01-2020,Cancellation Request,Installation support,Open,Critical,Social media,,,-1,4,,Other Global,0,0,1695,
6676,Tammy Rivers MD,68,Female,LG Smart TV,31-07-2021,Product Inquiry,Account access,Open,Low,Email,,,-1,1,,Europe,54.52,15.25,1641,
6677,Mrs. Lindsay Huff,53,Female,Sony PlayStation,04-12-2020,Cancellation Request,Battery life,Pending Customer Response,Medium,Phone,01-06-2023 02:56,,-1,2,,Other Global,0,0,1695,
6678,John Moore,68,Female,MacBook Pro,30-03-2021,Technical Issue,Network problem,Closed,Critical,Chat,01-06-2023 07:14,01-06-2023 01:41,793,4,5.55,Other Global,0,0,1747,7.63
6679,Mr. Christopher May,56,Other,Philips Hue Lights,15-10-2021,Cancellation Request,Software bug,Pending Customer Response,Critical,Chat,01-06-2023 11:05,,-1,4,,Other Global,0,0,1695,
6680,Timothy Wright,68,Other,Apple AirPods,01-08-2020,Product Inquiry,Network problem,Closed,High,Chat,01-06-2023 07:09,01-06-2023 16:39,1034,3,9.5,Other Global,0,0,1641,5.95
6681,Sherry Richardson,46,Male,Xbox,19-04-2020,Cancellation Request,Product setup,Pending Customer Response,Critical,Social media,01-06-2023 06:38,,-1,4,,Other Global,0,0,1695,
6682,Christopher Carey,60,Female,LG OLED,03-12-2021,Technical Issue,Battery life,Pending Customer Response,High,Phone,01-06-2023 08:18,,-1,3,,Other Global,0,0,1747,
6683,Brittany Ortega,43,Other,Nikon D,12-01-2020,Billing Inquiry,Account access,Closed,High,Social media,01-06-2023 22:31,01-06-2023 21:37,1236,3,0.9,Other Global,0,0,1634,9.62
6684,Martin Young,29,Other,Fitbit Charge,19-07-2020,Billing Inquiry,Network problem,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1634,
6685,Terrence Garrett,46,Other,Canon DSLR Camera,04-12-2020,Technical Issue,Installation support,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1747,
6686,Samuel Williams,19,Male,Roomba Robot Vacuum,30-06-2020,Product Inquiry,Hardware issue,Closed,Critical,Email,01-06-2023 18:42,01-06-2023 06:04,1066,4,12.633333333333333,Other Global,0,0,1641,4.62
6687,Mary Lyons,54,Female,GoPro Action Camera,22-10-2021,Cancellation Request,Payment issue,Closed,Medium,Chat,01-06-2023 19:18,01-06-2023 00:50,587,2,18.466666666666665,Other Global,0,0,1695,2.13
6688,Mark Davis,56,Male,PlayStation,17-10-2020,Cancellation Request,Hardware issue,Pending Customer Response,Low,Email,01-06-2023 02:04,,-1,1,,Other Global,0,0,1695,
6689,Michael Lewis,59,Other,Microsoft Office,28-06-2021,Cancellation Request,Product recommendation,Closed,Low,Chat,01-06-2023 20:34,01-06-2023 06:09,703,1,14.416666666666666,Latin America,-14.23,-51.92,1695,3.86
6690,Charles Lopez,29,Other,Garmin Forerunner,15-12-2020,Product Inquiry,Product setup,Closed,Low,Chat,01-06-2023 19:46,01-06-2023 04:59,898,1,14.783333333333331,Other Global,0,0,1641,3.7
6691,Danielle Barker,38,Other,Nintendo Switch Pro Controller,24-10-2021,Product Inquiry,Hardware issue,Closed,High,Phone,01-06-2023 04:19,01-06-2023 12:47,585,3,8.466666666666667,Other Global,0,0,1641,6.39
6692,Joshua Griffin,66,Other,Google Nest,02-03-2021,Technical Issue,Product setup,Pending Customer Response,High,Social media,01-06-2023 03:40,,-1,3,,Other Global,0,0,1747,
6693,Annette Haley,20,Female,Garmin Forerunner,21-11-2020,Product Inquiry,Peripheral compatibility,Open,Low,Email,,,-1,1,,Other Global,0,0,1641,
6694,Nicole Aguilar,19,Other,MacBook Pro,21-01-2020,Product Inquiry,Software bug,Pending Customer Response,Low,Social media,01-06-2023 03:06,,-1,1,,Other Global,0,0,1641,
6695,Jessica Sanders,54,Other,Autodesk AutoCAD,25-10-2020,Technical Issue,Battery life,Pending Customer Response,Critical,Chat,01-06-2023 21:43,,-1,4,,Middle East,23.88,45.07,1747,
6696,David Mcintyre,43,Male,GoPro Hero,11-10-2020,Technical Issue,Battery life,Closed,High,Chat,01-06-2023 23:51,01-06-2023 03:58,963,3,19.883333333333333,North America,37.09,-95.71,1747,1.53
6697,Mark Barnes,57,Male,GoPro Hero,07-07-2020,Product Inquiry,Product compatibility,Pending Customer Response,High,Chat,01-06-2023 19:14,,-1,3,,North America,37.09,-95.71,1641,
6698,Barbara Cox,48,Male,Samsung Soundbar,14-03-2021,Refund Request,Account access,Pending Customer Response,High,Email,01-06-2023 09:23,,-1,3,,Other Global,0,0,1752,
6699,Joel Conway,56,Other,HP Pavilion,03-06-2021,Product Inquiry,Refund request,Pending Customer Response,Low,Phone,01-06-2023 19:40,,-1,1,,Other Global,0,0,1641,
6700,Patricia Thompson,45,Female,Google Pixel,12-11-2021,Cancellation Request,Hardware issue,Closed,Critical,Email,01-06-2023 22:35,01-06-2023 07:36,566,4,14.983333333333333,Other Global,0,0,1695,3.62
6701,Jill Preston,39,Male,MacBook Pro,26-10-2020,Product Inquiry,Hardware issue,Open,Low,Chat,,,-1,1,,Other Global,0,0,1641,
6702,Tony Watkins,67,Female,Nintendo Switch,09-01-2020,Cancellation Request,Network problem,Closed,Low,Social media,01-06-2023 21:36,01-06-2023 09:51,1239,1,11.75,Other Global,0,0,1695,4.99
6703,Matthew Castillo,53,Female,Bose SoundLink Speaker,16-05-2021,Billing Inquiry,Cancellation request,Open,Critical,Email,,,-1,4,,Other Global,0,0,1634,
6704,Patricia Austin,53,Male,Samsung Galaxy,15-11-2021,Cancellation Request,Product recommendation,Open,Medium,Email,,,-1,2,,Asia-Pacific,1.35,103.81,1695,
6705,Timothy Brady,68,Male,Sony PlayStation,15-06-2021,Billing Inquiry,Payment issue,Pending Customer Response,Medium,Social media,01-06-2023 18:23,,-1,2,,Other Global,0,0,1634,
6706,Randall Lester,64,Other,HP Pavilion,02-06-2021,Cancellation Request,Account access,Closed,Low,Chat,01-06-2023 19:26,01-06-2023 22:45,729,1,3.316666666666667,Other Global,0,0,1695,8.59
6707,Teresa Lambert,22,Other,Garmin Forerunner,14-10-2020,Billing Inquiry,Product compatibility,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1634,
6708,William King,49,Female,LG OLED,24-10-2021,Refund Request,Hardware issue,Closed,High,Email,01-06-2023 13:04,01-06-2023 01:13,585,3,11.85,Other Global,0,0,1752,4.95
6709,Amy Neal,54,Other,HP Pavilion,15-11-2021,Billing Inquiry,Payment issue,Closed,Medium,Email,01-06-2023 02:26,01-06-2023 21:20,563,2,18.9,Other Global,0,0,1634,1.95
6710,James Burns,53,Other,Microsoft Surface,10-07-2021,Product Inquiry,Hardware issue,Open,Low,Social media,,,-1,1,,Other Global,0,0,1641,
6711,Heather Perry,60,Other,Samsung Soundbar,27-01-2020,Technical Issue,Network problem,Closed,Medium,Email,01-06-2023 21:44,01-06-2023 15:56,1221,2,5.8,Other Global,0,0,1747,7.53
